,Location ID,Place_ID,Governorate,District,Location_name,Arabic_name,Latitude,Longitude,Returnee Families,Returnee Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Habitual Pre_31_October2018,Habitual Residence (Habitable),Habitual Residence (Uninhabitable),Host_families,Hotel_Motel,Informal_settlements,Other,Religious_building,Rented_houses,School_building,Unfinished_Abandoned_building,Unknown_shelter_type,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement,Jan19,date
22,2108041.0,23023.0,Anbar,Ramadi,Hay Al Malab,الملعب,33.42225,43.3212785727,170.0,1020.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
23,2401015.0,25662.0,Diyala,Al-Khalis,Al-Arabdah Village,قرية العرابضة,34.08057011,44.9189731067,285.0,1710.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,160.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
24,2401017.0,25681.0,Diyala,Al-Khalis,Ali Abdulla village,قرية علي العبد الله,34.12538413,44.8414714059,10.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
25,2401019.0,25667.0,Diyala,Al-Khalis,Al-Makareen Village,قرية المكاريين,34.0872047481,44.9287902566,280.0,1680.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
26,2401020.0,25666.0,Diyala,Al-Khalis,Al-Mashroo Village,قرية المشروع,34.0674633,44.7784592551,65.0,390.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
27,2401021.0,25661.0,Diyala,Al-Khalis,Al-Sadah Village,قرية السادة,34.0858611805,44.7265957676,205.0,1230.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
28,2401029.0,25678.0,Diyala,Al-Khalis,Dawod Al-Salom village,قرية داوود السلوم,34.125489027,44.8441084558,140.0,840.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
29,2401035.0,11487.0,Diyala,Al-Khalis,Al Askary Qtr,الحي العسكري,34.0664713836,44.8604759576,287.0,1722.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
30,2401048.0,25658.0,Diyala,Al-Khalis,Al Aqssa Village,قرية الاقصى,34.0656259775,44.8705151201,175.0,1050.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
31,2401049.0,25671.0,Diyala,Al-Khalis,Bizayiz Sherwin Village,قرية بزايز شروين,34.040578,44.880882102,190.0,1140.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,"Apr 25, 2015"
