,Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Own Property,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement,Jan19,date
20,1102026.0,23906.0,Dahuk,Dahuk,KRO,كي آرو,36.893462,42.951205,457.0,2742.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,107.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,200.0,50.0,0.0,47.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
21,1102028.0,22023.0,Dahuk,Dahuk,Malta,مالتا,36.855525,42.936945,300.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,15.0,0.0,0.0,0.0,20.0,27.0,0.0,0.0,100.0,70.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
22,1102031.0,7964.0,Dahuk,Dahuk,Mangesh,مانكيش,37.035876278,43.0965303365,1200.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,100.0,0.0,0.0,200.0,100.0,0.0,0.0,350.0,200.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
23,1102032.0,24092.0,Dahuk,Dahuk,Masik-1,ماسيك 1,36.8811633973,42.948334316,615.0,3690.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0,0.0,0.0,0.0,35.0,26.0,0.0,0.0,478.0,0.0,0.0,15.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
24,1102033.0,24093.0,Dahuk,Dahuk,Masik-2,ماسيك 2,36.8730314009,42.9416399073,625.0,3750.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,72.0,0.0,0.0,0.0,90.0,53.0,0.0,0.0,400.0,0.0,0.0,15.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
25,1102038.0,23905.0,Dahuk,Dahuk,Naor,ناعور,36.8585541999,43.0125296316,125.0,750.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,75.0,25.0,0.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
26,1102039.0,7946.0,Dahuk,Dahuk,Nazarke,نزاركي,36.8461278321,43.0477670218,350.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
27,1102040.0,24188.0,Dahuk,Dahuk,Qassara,قسارا,36.8419729136,42.9322725975,500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,150.0,20.0,0.0,0.0,140.0,150.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
28,1102042.0,23712.0,Dahuk,Dahuk,Raza,رزا,36.8502435242,42.9848694963,260.0,1560.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,115.0,50.0,0.0,10.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
29,1102044.0,23902.0,Dahuk,Dahuk,Sarheldan,سرهلدان,36.8537066286,43.0305321738,200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
30,1102047.0,21979.0,Dahuk,Dahuk,Shele,شيلي,36.8575836915,42.9965073915,399.0,2394.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,170.0,50.0,0.0,49.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
