id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
114177,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-02-22,Iraqi military, Al-Qa'idah affiliated jihadist group resume fighting""",BBC Monitoring Middle East,2014-02-22,"Iraqi military, Al-Qa'idah affiliated jihadist group resume fighting",Police,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-02-22,2014-02-22,0,1,3,0,4,4,4
114178,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-02-22,Iraqi military, Al-Qa'idah affiliated jihadist group resume fighting""",BBC Monitoring Middle East,2014-02-22,"Iraqi military, Al-Qa'idah affiliated jihadist group resume fighting","Lieutenant General Abd-al-Amir al-Zaydi, commander of the Dijlah Operations",1,Sulaymān Bak town,Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,IRQ,Middle East,1,1,2014-02-22,2014-02-22,0,48,0,0,48,48,48
114180,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-02-22,Militants briefly occupy north Iraq town; attacks kill 21""",Reuters News,2014-02-22,Militants briefly occupy north Iraq town; attacks kill 21,Security sources,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-02-22,2014-02-22,0,1,0,6,7,7,7
114183,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-02-22,UPDATE 2-Militants shoot down Iraqi helicopter and occupy northern town""",Reuters News,2014-02-22,UPDATE 2-Militants shoot down Iraqi helicopter and occupy northern town,Police,1,Al Karmah town,Al Anbār province,Qaḑā’ al Fallūjah,33.404377,43.914369,POINT (43.914369 33.404377),177568,Iraq,645,IRQ,Middle East,1,1,2014-02-22,2014-02-22,4,0,0,0,4,4,4
114190,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-02-24,Governor survives blasts as Iraq violence kills 19""",Agence France Presse,2014-02-24,Governor survives blasts as Iraq violence kills 19,AFP,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-02-24,2014-02-24,1,0,0,0,1,1,1
114191,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-02-24,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 24 Feb14""",BBC Monitoring Middle East,2014-02-24,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 24 Feb14,Gali Kurdistan Satellite TV,1,Sulaymān Bak town,Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,IRQ,Middle East,1,1,2014-02-24,2014-02-24,3,0,0,0,3,3,3
114192,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-02-24,Governor survives blasts as Iraq violence kills 32""",Agence France Presse,2014-02-24,Governor survives blasts as Iraq violence kills 32,The defence ministry,4,Al Anbār province,Al Anbār province,,33.0,41.75,POINT (41.750000 33.000000),177564,Iraq,645,IRQ,Middle East,1,1,2014-02-24,2014-02-24,0,13,0,0,13,13,13
114193,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-02-25,Attacks kill seven Iraq security personnel""",Agence France Presse,2014-02-25,Attacks kill seven Iraq security personnel,Officials,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-02-25,2014-02-25,3,1,0,0,4,4,4
114198,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Reuters News,2014-02-25,UPDATE 1-Bombings and shootings kill 27 around Iraq""",Reuters News,2014-02-25,UPDATE 1-Bombings and shootings kill 27 around Iraq,Security and medical sources,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-02-25,2014-02-25,0,0,0,14,14,14,14
114199,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,4,"""Agence France Presse,2014-02-27,Baghdad bombings kill 12"";""Agence France Presse,2014-02-27,Iraq violence kills 35"";""Agence France Presse,2014-02-27,Iraq attacks kill 37, PM slams foreign aid to jihadists"";""Reuters News,2014-02-28,CORRECTED-UPDATE 3-Baghdad motorbike blast, other attacks kill 52 in Iraq""",Agence France Presse;Agence France Presse;Agence France Presse;Reuters News,2014-02-27;2014-02-27;2014-02-27;2014-02-28,"Baghdad bombings kill 12;Iraq violence kills 35;Iraq attacks kill 37, PM slams foreign aid to jihadists;CORRECTED-UPDATE 3-Baghdad motorbike blast, other attacks kill 52 in Iraq",Officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-02-27,2014-02-27,0,0,0,32,32,32,32
114200,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-02-27,Baghdad bombings kill 12""",Agence France Presse,2014-02-27,Baghdad bombings kill 12,AFP,2,Sharqāţ town,Şalāḩ ad Dīn province,Qaḑā’ Sharqāţ,35.486038,43.240801,POINT (43.240801 35.486038),180447,Iraq,645,IRQ,Middle East,1,1,2014-02-27,2014-02-27,2,0,0,0,0,2,2
114205,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-02-28,CORRECTED-UPDATE 3-Baghdad motorbike blast, other attacks kill 52 in Iraq""",Reuters News,2014-02-28,"CORRECTED-UPDATE 3-Baghdad motorbike blast, other attacks kill 52 in Iraq",Police,1,Haditha town,Al Anbār province,Qaḑā’ Haditha,34.134772,42.377236,POINT (42.377236 34.134772),179005,Iraq,645,IRQ,Middle East,1,1,2014-02-28,2014-02-28,1,0,0,6,7,7,7
114213,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-03,Iraq forces battle militants, other violence kills 10""",Agence France Presse,2014-03-03,"Iraq forces battle militants, other violence kills 10","Sabah Noori, spokesman for Iraq's Counter-Terrorism Service",1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-03-03,2014-03-03,0,52,0,0,52,52,52
114214,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-03,Iraq forces battle militants, other violence kills 10""",Agence France Presse,2014-03-03,"Iraq forces battle militants, other violence kills 10",Doctor,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-03-03,2014-03-03,0,0,4,0,4,4,4
114219,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-04,Militants seize Iraq city council HQ, take hostages""",Agence France Presse,2014-03-04,"Militants seize Iraq city council HQ, take hostages",AFP,4,Kirkūk province,Kirkūk province,,35.25,44.166667,POINT (44.166667 35.250000),180449,Iraq,645,IRQ,Middle East,1,1,2014-03-04,2014-03-04,1,0,0,0,0,1,1
114220,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-04,Suicide bombers attack Iraq city council HQ, kill five""",Agence France Presse,2014-03-04,"Suicide bombers attack Iraq city council HQ, kill five",A police lieutenant colonel ,1,Sāmarrā’ town,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,IRQ,Middle East,1,1,2014-03-04,2014-03-04,1,3,0,4,8,8,8
114221,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-03-05,Baghdad blasts mainly targeting Shiites kill 14""",Agence France Presse,2014-03-05,Baghdad blasts mainly targeting Shiites kill 14,Officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-03-05,2014-03-05,0,0,0,14,14,14,14
114224,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Reuters News,2014-03-06,Bombs kill 26 people in Iraq""",Reuters News,2014-03-06,Bombs kill 26 people in Iraq,Police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-03-06,2014-03-06,0,0,13,0,13,13,13
114229,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-07,Iraq violence kills 10, including senior officer""",Agence France Presse,2014-03-07,"Iraq violence kills 10, including senior officer",Officials,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-03-07,2014-03-07,0,0,0,6,6,6,6
114239,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,3,"""Agence France Presse,2014-03-09,Suicide bomber kills 34 at crowded Iraq checkpoint"";""Agence France Presse,2014-03-09,Suicide bomber kills 37 at crowded Iraq checkpoint"";""Agence France Presse,2014-03-10,Iraq suicide bombing death toll rises to 50""",Agence France Presse;Agence France Presse;Agence France Presse,2014-03-09;2014-03-09;2014-03-10,Suicide bomber kills 34 at crowded Iraq checkpoint;Suicide bomber kills 37 at crowded Iraq checkpoint;Iraq suicide bombing death toll rises to 50,A police captain and medical sources,1,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.41963,POINT (44.419630 32.463672),176129,Iraq,645,IRQ,Middle East,1,1,2014-03-09,2014-03-09,5,1,9,36,51,51,51
114244,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-03-14,Seven dead in Baghdad area attacks""",Agence France Presse,2014-03-14,Seven dead in Baghdad area attacks,AFP,1,Rāwah town,Al Anbār province,Qaḑā’ ‘Ānah,34.479354,41.908487,POINT (41.908487 34.479354),179004,Iraq,645,IRQ,Middle East,1,1,2014-03-13,2014-03-13,0,0,15,0,15,15,15
114249,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,2,"""Agence France Presse,2014-03-15,Baghdad car bombs kill nine: officials"";""Agence France Presse,2014-03-16,Militants attack Iraq anti-Qaeda leader, kill four""",Agence France Presse;Agence France Presse,2014-03-15;2014-03-16,"Baghdad car bombs kill nine: officials;Militants attack Iraq anti-Qaeda leader, kill four",Police and medical sources,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-03-15,2014-03-15,0,0,0,15,15,15,15
114251,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-15,Baghdad car bombs kill nine: officials""",Agence France Presse,2014-03-15,Baghdad car bombs kill nine: officials,A police colonel and another officer,2,Sāmarrā’ town,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,IRQ,Middle East,1,1,2014-03-15,2014-03-15,0,0,1,2,0,3,3
114511,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-23,Attacks kill 17 as pilgrims converge on Baghdad""",Agence France Presse,2014-05-23,Attacks kill 17 as pilgrims converge on Baghdad,The authorities ,6,Iraq,,,33.0,44.0,POINT (44.000000 33.000000),177569,Iraq,645,IRQ,Middle East,1,1,2014-05-23,2014-05-23,0,35,0,0,35,35,35
114259,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-19,Shelling, clashes kill 15 in Iraq's Fallujah: medic""",Agence France Presse,2014-03-19,"Shelling, clashes kill 15 in Iraq's Fallujah: medic",Fallujah Hospital's chief medic Ahmed Shami,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-03-19,2014-03-19,0,0,0,15,15,15,15
114266,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-03-20,Baghdad cafe attack pushes Iraq toll to 46 dead""",Agence France Presse,2014-03-20,Baghdad cafe attack pushes Iraq toll to 46 dead,Security and medical officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-03-19,2014-03-19,0,0,13,0,13,13,13
114273,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-03-20,At least 14 Iraq SWAT forces killed in explosives-rigged house""",Reuters News,2014-03-20,At least 14 Iraq SWAT forces killed in explosives-rigged house,AFP,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-03-20,2014-03-20,14,0,0,0,14,14,14
114274,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Agence France Presse,2014-03-21,27 killed across Iraq as militants seize village"";""Reuters News,2014-03-21,UPDATE 2-Gunmen ram explosives-laden tanker into Iraq police HQ, killing 15""",Agence France Presse;Reuters News,2014-03-21;2014-03-21,"27 killed across Iraq as militants seize village;UPDATE 2-Gunmen ram explosives-laden tanker into Iraq police HQ, killing 15",Security and medical officials,2,Sulaymān Bak town,Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,IRQ,Middle East,1,1,2014-03-21,2014-03-21,15,1,0,0,16,16,16
114278,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-03-21,27 killed across Iraq as militants seize village""",Agence France Presse,2014-03-21,27 killed across Iraq as militants seize village,AFP,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-03-21,2014-03-21,0,0,6,0,6,6,6
152290,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Reuters News,2014-04-27,RPT-Before Iraq election, Shi'ite militias unleashed in war on Sunni insurgents"";""Terrorism Monitor Volume XII Issue 10 ,2014-05-16,Iraqi Shi’a Militia Asa’ib Ahl al-Haq Expands Operations to Syria""",Reuters News;Terrorism Monitor Volume XII Issue 10 ,2014-04-27;2014-05-16,"RPT-Before Iraq election, Shi'ite militias unleashed in war on Sunni insurgents;Iraqi Shi’a Militia Asa’ib Ahl al-Haq Expands Operations to Syria","Mayor of Baquba, witnessess",1,Buhriz town,Diyālá province,Qaḑā’ Miqdādīyah,33.702959,44.659651,POINT (44.659651 33.702959),178290,Iraq,645,IRQ,Middle East,1,2,2014-03-21,2014-03-24,0,0,0,23,23,23,23
114286,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-03-25,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 24 Mar 14""",BBC Monitoring Middle East,2014-03-25,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 24 Mar 14,Kurdish News Network satellite TV,1,Ḩawījah town,Kirkūk province,Qaḑā’ al Ḩawījah,35.324934,43.768621,POINT (43.768621 35.324934),180448,Iraq,645,IRQ,Middle East,1,1,2014-03-25,2014-03-25,3,0,0,0,0,3,3
114347,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2014-04-10,Violence kills 21 in Iraq""",Agence France Presse,2014-04-10,Violence kills 21 in Iraq,Officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-10,2014-04-10,0,0,0,13,13,13,13
114294,2014,1,2014,2014,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,2,"""Agence France Presse,2014-03-27,Baghdad bombings kill 12"";""BBC Monitoring Middle East,2014-03-28,Series of bombings hit Iraqi capital""",Agence France Presse;BBC Monitoring Middle East,2014-03-27;2014-03-28,Baghdad bombings kill 12;Series of bombings hit Iraqi capital,Officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2014-03-27,2014-03-27,0,0,0,22,22,22,22
114296,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-03-28,Three killed in fierce clashes in Iraq's Anbar""",Agence France Presse,2014-03-28,Three killed in fierce clashes in Iraq's Anbar,Officials,2,Al ‘Āmirīyah town,Al Anbār province,Qaḑā’ al Fallūjah,33.173301,43.862929,POINT (43.862929 33.173301),177568,Iraq,645,IRQ,Middle East,1,1,2014-03-28,2014-03-28,0,0,0,3,3,3,3
114445,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-05-12,Iraq attacks kill nine""",Agence France Presse,2014-05-12,Iraq attacks kill nine,Officials,1,Bayjī town,Şalāḩ ad Dīn province,Qaḑā’ Bayjī,34.9307,43.493107,POINT (43.493107 34.930700),179727,Iraq,645,IRQ,Middle East,1,1,2014-05-12,2014-05-12,0,1,0,4,5,5,5
216230,2015,1,2015,2015,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""airwars.org,2015-12-17,December 17th 2015: Fallujah, Anbar province, Iraq""",airwars.org,2015-12-17,"December 17th 2015: Fallujah, Anbar province, Iraq","Al Fallujah News [Arabic], Al Alamy Rahb Salh [Facebook activist page, Arabic], News Fallujah Now [Arabic]",1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2015-12-17,2015-12-17,0,0,6,0,6,6,8
114298,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-03-30,Twelve killed in Iraq shooting, suicide attacks""",BBC Monitoring Middle East,2014-03-30,"Twelve killed in Iraq shooting, suicide attacks",Police,2,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-03-30,2014-03-30,0,1,0,5,6,6,6
114356,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-13,Suicide bomber kills 11 in Iraq""",Agence France Presse,2014-04-13,Suicide bomber kills 11 in Iraq,AFP,2,Sulaymān Bak town,Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,IRQ,Middle East,1,1,2014-04-13,2014-04-13,1,0,0,0,0,1,1
114301,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-02,Six killed in suicide attack on Iraq army recruits""",Agence France Presse,2014-04-02,Six killed in suicide attack on Iraq army recruits,Army,1,Ar Riyāḑ town,Kirkūk province,Qaḑā’ al Ḩawījah,35.3,43.916667,POINT (43.916667 35.300000),180448,Iraq,645,IRQ,Middle East,1,1,2014-04-02,2014-04-02,0,1,0,6,7,7,7
114306,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Agence France Presse,2014-04-03,Iraq forces kill dozens of militants near Baghdad"";""Reuters News,2014-04-03,Militants attack Iraq army battalion HQ near capital""",Agence France Presse;Reuters News,2014-04-03;2014-04-03,Iraq forces kill dozens of militants near Baghdad;Militants attack Iraq army battalion HQ near capital,The interior ministry,1,Al Yūsufīyah town,Baghdād province,Qaḑā’ al Maḩmūdīyah,33.083925,44.256892,POINT (44.256892 33.083925),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-03,2014-04-03,1,41,0,0,42,42,53
114314,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,AFP,1,Bayjī town,Şalāḩ ad Dīn province,Qaḑā’ Bayjī,34.9307,43.493107,POINT (43.493107 34.930700),179727,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,1,0,0,1,2,2,2
114311,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,Security and medical officials,1,Al Yūsufīyah town,Baghdād province,Qaḑā’ al Maḩmūdīyah,33.083925,44.256892,POINT (44.256892 33.083925),177569,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,1,5,0,0,6,6,6
114312,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,Security and medical officials,1,al Laţīfīyah town,Baghdād province,Qaḑā’ al Maḩmūdīyah,32.966638,44.355005,POINT (44.355005 32.966638),176849,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,1,5,0,0,6,6,6
114313,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,Security and medical officials,1,Jurf aş Şakhr town,Bābil province,Qaḑā’ al Musayyib,32.873604,44.193877,POINT (44.193877 32.873604),176849,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,1,5,0,0,6,6,6
114317,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,AFP,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,0,0,0,2,2,2,2
114318,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,AFP,1,Ramādī town,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,2,0,0,0,2,2,2
114319,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom""",Agence France Presse,2014-04-04,17 dead in Iraq violence as elections loom,AFP,1,Tikrīt town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,IRQ,Middle East,1,1,2014-04-04,2014-04-04,2,0,0,0,0,2,2
114328,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-04-06,Deadly violence strikes Iraq ahead of polls""",BBC Monitoring Middle East,2014-04-06,Deadly violence strikes Iraq ahead of polls,Aljazeera.net website,1,Tikrīt town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,IRQ,Middle East,1,1,2014-04-06,2014-04-06,3,1,0,0,4,4,4
114320,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-04-05,At least 20 Iraqi soldiers killed in attacks""",Reuters News,2014-04-05,At least 20 Iraqi soldiers killed in attacks,Officials,1,Al Karmah town,Al Anbār province,Qaḑā’ al Fallūjah,33.404377,43.914369,POINT (43.914369 33.404377),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-05,2014-04-05,20,0,0,0,20,20,20
114321,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-04-05,At least 20 Iraqi soldiers killed in attacks""",Reuters News,2014-04-05,At least 20 Iraqi soldiers killed in attacks,Security officials,1,Al Karmah town,Al Anbār province,Qaḑā’ al Fallūjah,33.404377,43.914369,POINT (43.914369 33.404377),177568,Iraq,645,IRQ,Middle East,1,1,2014-04-05,2014-04-05,2,0,0,0,2,2,2
